case,StartTime,CompleteTime,concept:name,org:resource,responsible
428,2024/1/10 17:22,2024/1/11 8:48,Insert ticket,res1-000001,1
428,2024/1/11 8:48,2024/1/11 11:36,Assign seriousness,res2-000001,1
428,2024/1/11 11:36,2024/1/11 13:03,Create SW anomaly,res3-000001,1
428,2024/1/11 13:03,2024/1/11 14:49,Resolve SW anomaly,res4-000001,1
428,2024/1/11 14:49,2024/1/11 16:01,Require upgrade,res5-000001,1
428,2024/1/12 10:59,2024/1/12 13:32,Take in charge ticket,res6-000001,1
428,2024/1/12 13:40,2024/1/12 17:08,Resolve ticket,res9-000001,1
428,2024/1/12 17:08,2024/1/15 9:39,Closed,res10-000001,1
429,2024/1/11 8:48,2024/1/11 11:07,Insert ticket,res1-000001,1
429,2024/1/11 11:36,2024/1/11 14:25,Assign seriousness,res2-000001,1
429,2024/1/11 14:25,2024/1/11 14:36,Create SW anomaly,res3-000001,1
429,2024/1/11 14:49,2024/1/11 17:09,Resolve SW anomaly,res4-000001,1
429,2024/1/11 17:09,2024/1/12 9:11,Require upgrade,res5-000001,1
429,2024/1/12 15:34,2024/1/12 16:22,Take in charge ticket,res6-000001,1
429,2024/1/15 10:15,2024/1/15 14:46,Resolve ticket,res9-000001,1
429,2024/1/15 14:46,2024/1/15 16:16,Closed,res10-000001,1
430,2024/1/11 11:07,2024/1/11 14:01,Insert ticket,res1-000001,1
430,2024/1/11 14:25,2024/1/11 16:58,Assign seriousness,res2-000001,1
430,2024/1/12 13:32,2024/1/12 15:34,Take in charge ticket,res6-000001,1
430,2024/1/12 17:08,2024/1/15 10:15,Resolve ticket,res9-000001,1
430,2024/1/15 10:15,2024/1/15 12:29,Closed,res10-000001,1
431,2024/1/11 14:01,2024/1/11 15:34,Insert ticket,res1-000001,1
431,2024/1/11 16:58,2024/1/12 9:03,Assign seriousness,res2-000001,1
431,2024/1/12 9:03,2024/1/12 9:59,Create SW anomaly,res3-000001,1
431,2024/1/12 9:59,2024/1/12 11:36,Resolve SW anomaly,res4-000001,1
431,2024/1/12 11:36,2024/1/12 15:14,Require upgrade,res5-000001,1
431,2024/1/12 16:22,2024/1/15 8:11,Take in charge ticket,res6-000001,1
431,2024/1/15 14:46,2024/1/16 8:45,Resolve ticket,res9-000001,1
431,2024/1/16 8:45,2024/1/16 11:19,Closed,res10-000001,1
432,2024/1/11 17:27,2024/1/12 9:20,Insert ticket,res1-000001,1
432,2024/1/12 12:31,2024/1/12 14:42,Assign seriousness,res2-000001,1
432,2024/1/12 14:42,2024/1/12 17:03,Create SW anomaly,res3-000001,1
432,2024/1/12 17:03,2024/1/12 17:57,Resolve SW anomaly,res4-000001,1
432,2024/1/12 17:57,2024/1/15 10:00,Require upgrade,res5-000001,1
432,2024/1/15 11:00,2024/1/15 14:34,Take in charge ticket,res6-000001,1
432,2024/1/16 10:53,2024/1/16 14:32,Resolve ticket,res9-000001,1
432,2024/1/16 14:32,2024/1/16 16:52,Closed,res10-000001,1
433,2024/1/12 9:20,2024/1/12 10:25,Insert ticket,res1-000001,1
433,2024/1/12 14:42,2024/1/12 16:41,Assign seriousness,res2-000001,1
433,2024/1/12 17:03,2024/1/15 9:59,Create SW anomaly,res3-000001,1
433,2024/1/15 9:59,2024/1/15 13:08,Resolve SW anomaly,res4-000001,1
433,2024/1/15 13:08,2024/1/15 14:52,Require upgrade,res5-000001,1
433,2024/1/15 14:52,2024/1/15 17:47,Take in charge ticket,res6-000001,1
433,2024/1/16 14:32,2024/1/16 15:27,Resolve ticket,res9-000001,1
433,2024/1/16 16:52,2024/1/17 8:05,Closed,res10-000001,1
434,2024/1/12 9:03,2024/1/12 12:31,Assign seriousness,res2-000001,1
434,2024/1/12 15:14,2024/1/12 17:16,Require upgrade,res5-000001,1
434,2024/1/15 8:11,2024/1/15 11:00,Take in charge ticket,res6-000001,1
434,2024/1/16 8:45,2024/1/16 10:53,Resolve ticket,res9-000001,1
434,2024/1/16 11:19,2024/1/16 11:41,Closed,res10-000001,1
435,2024/1/12 10:25,2024/1/12 11:14,Insert ticket,res1-000001,1
435,2024/1/12 16:41,2024/1/15 8:30,Assign seriousness,res2-000001,1
435,2024/1/15 9:59,2024/1/15 12:28,Create SW anomaly,res3-000001,1
435,2024/1/15 13:08,2024/1/15 13:12,Resolve SW anomaly,res4-000001,1
435,2024/1/15 14:52,2024/1/15 16:22,Require upgrade,res5-000001,1
435,2024/1/15 17:47,2024/1/16 9:49,Take in charge ticket,res6-000001,1
435,2024/1/16 15:27,2024/1/16 17:56,Resolve ticket,res9-000001,1
435,2024/1/17 8:05,2024/1/17 10:16,Closed,res10-000001,1
436,2024/1/12 17:34,2024/1/15 11:01,Insert ticket,res1-000001,1
436,2024/1/15 11:01,2024/1/15 13:20,Assign seriousness,res2-000001,1
436,2024/1/15 13:20,2024/1/15 15:55,Create SW anomaly,res3-000001,1
436,2024/1/15 15:55,2024/1/15 17:37,Resolve SW anomaly,res4-000001,1
436,2024/1/15 17:37,2024/1/16 8:43,Require upgrade,res5-000001,1
436,2024/1/16 9:49,2024/1/16 13:55,Take in charge ticket,res6-000001,1
436,2024/1/16 17:56,2024/1/17 9:29,Resolve ticket,res9-000001,1
436,2024/1/17 10:16,2024/1/17 12:47,Closed,res10-000001,1
437,2024/1/15 11:01,2024/1/15 12:01,Insert ticket,res1-000001,1
437,2024/1/15 13:20,2024/1/15 15:08,Assign seriousness,res2-000001,1
437,2024/1/15 15:55,2024/1/15 16:18,Create SW anomaly,res3-000001,1
437,2024/1/15 17:37,2024/1/16 10:08,Resolve SW anomaly,res4-000001,1
437,2024/1/16 10:08,2024/1/16 11:15,Require upgrade,res5-000001,1
437,2024/1/16 13:55,2024/1/16 14:26,Take in charge ticket,res6-000001,1
437,2024/1/17 9:29,2024/1/17 10:21,Resolve ticket,res9-000001,1
437,2024/1/17 12:47,2024/1/17 15:46,Closed,res10-000001,1
438,2024/1/15 12:01,2024/1/15 14:35,Insert ticket,res1-000001,1
438,2024/1/15 15:08,2024/1/16 8:13,Assign seriousness,res2-000001,1
438,2024/1/16 8:13,2024/1/16 10:03,Create SW anomaly,res3-000001,1
438,2024/1/16 10:08,2024/1/16 10:16,Resolve SW anomaly,res4-000001,1
438,2024/1/16 11:15,2024/1/16 13:02,Require upgrade,res5-000001,1
438,2024/1/16 14:26,2024/1/16 15:26,Take in charge ticket,res6-000001,1
438,2024/1/17 10:21,2024/1/17 13:00,Resolve ticket,res9-000001,1
438,2024/1/17 15:46,2024/1/18 9:11,Closed,res10-000001,1
439,2024/1/15 14:35,2024/1/15 15:12,Insert ticket,res1-000001,1
439,2024/1/16 8:13,2024/1/16 11:11,Assign seriousness,res2-000001,1
439,2024/1/16 13:02,2024/1/16 13:33,Require upgrade,res5-000001,1
439,2024/1/16 15:26,2024/1/16 16:53,Take in charge ticket,res6-000001,1
439,2024/1/17 13:00,2024/1/17 15:03,Resolve ticket,res9-000001,1
439,2024/1/18 9:11,2024/1/18 12:48,Closed,res10-000001,1
440,2024/1/15 17:37,2024/1/16 8:44,Insert ticket,res1-000001,1
440,2024/1/16 12:57,2024/1/16 14:25,Assign seriousness,res2-000001,1
440,2024/1/16 14:25,2024/1/16 15:45,Create SW anomaly,res3-000001,1
440,2024/1/16 15:45,2024/1/16 17:28,Resolve SW anomaly,res4-000001,1
440,2024/1/17 8:26,2024/1/17 8:54,Require upgrade,res5-000001,1
440,2024/1/17 9:16,2024/1/17 11:30,Take in charge ticket,res6-000001,1
440,2024/1/17 17:07,2024/1/18 8:42,Resolve ticket,res9-000001,1
440,2024/1/18 16:05,2024/1/18 17:28,Closed,res10-000001,1
441,2024/1/16 8:44,2024/1/16 9:02,Insert ticket,res1-000001,1
441,2024/1/16 14:25,2024/1/16 16:43,Assign seriousness,res2-000001,1
441,2024/1/16 16:43,2024/1/17 8:27,Create SW anomaly,res3-000001,1
441,2024/1/17 8:27,2024/1/17 10:07,Resolve SW anomaly,res4-000001,1
441,2024/1/17 10:07,2024/1/17 10:08,Require upgrade,res5-000001,1
441,2024/1/17 11:30,2024/1/17 12:54,Take in charge ticket,res6-000001,1
441,2024/1/18 8:42,2024/1/18 11:16,Resolve ticket,res9-000001,1
441,2024/1/18 17:28,2024/1/19 8:02,Closed,res10-000001,1
442,2024/1/16 9:02,2024/1/16 10:02,Insert ticket,res1-000001,1
442,2024/1/16 16:43,2024/1/17 8:13,Assign seriousness,res2-000001,1
442,2024/1/17 8:27,2024/1/17 10:38,Create SW anomaly,res3-000001,1
442,2024/1/17 10:38,2024/1/17 10:50,Resolve SW anomaly,res4-000001,1
442,2024/1/17 10:50,2024/1/17 12:40,Require upgrade,res5-000001,1
442,2024/1/17 12:54,2024/1/17 14:54,Take in charge ticket,res6-000001,1
442,2024/1/18 11:16,2024/1/18 12:02,Resolve ticket,res9-000001,1
442,2024/1/19 8:02,2024/1/19 10:15,Closed,res10-000001,1
443,2024/1/16 11:11,2024/1/16 12:57,Assign seriousness,res2-000001,1
443,2024/1/16 12:57,2024/1/16 13:51,Create SW anomaly,res3-000001,1
443,2024/1/16 13:51,2024/1/16 15:34,Resolve SW anomaly,res4-000001,1
443,2024/1/16 15:34,2024/1/17 8:26,Require upgrade,res5-000001,1
443,2024/1/17 8:26,2024/1/17 9:16,Take in charge ticket,res6-000001,1
443,2024/1/17 15:03,2024/1/17 17:07,Resolve ticket,res9-000001,1
443,2024/1/18 12:48,2024/1/18 16:05,Closed,res10-000001,1
444,2024/1/16 17:41,2024/1/17 9:02,Insert ticket,res1-000001,1
444,2024/1/17 11:22,2024/1/17 14:26,Assign seriousness,res2-000001,1
444,2024/1/17 14:26,2024/1/17 16:40,Create SW anomaly,res3-000001,1
444,2024/1/17 16:40,2024/1/18 8:08,Resolve SW anomaly,res4-000001,1
444,2024/1/18 8:08,2024/1/18 10:04,Require upgrade,res5-000001,1
444,2024/1/18 10:04,2024/1/18 10:14,Take in charge ticket,res6-000001,1
444,2024/1/18 13:18,2024/1/18 15:52,Resolve ticket,res9-000001,1
444,2024/1/19 11:13,2024/1/19 13:19,Closed,res10-000001,1
445,2024/1/17 9:02,2024/1/17 11:33,Insert ticket,res1-000001,1
445,2024/1/17 14:26,2024/1/17 17:08,Assign seriousness,res2-000001,1
445,2024/1/17 17:08,2024/1/17 17:45,Create SW anomaly,res3-000001,1
445,2024/1/18 8:08,2024/1/18 10:36,Resolve SW anomaly,res4-000001,1
445,2024/1/18 10:36,2024/1/18 12:24,Require upgrade,res5-000001,1
445,2024/1/18 12:24,2024/1/18 13:23,Take in charge ticket,res6-000001,1
445,2024/1/18 15:52,2024/1/19 8:28,Resolve ticket,res9-000001,1
445,2024/1/19 13:19,2024/1/19 15:46,Closed,res10-000001,1
446,2024/1/17 11:33,2024/1/17 13:55,Insert ticket,res1-000001,1
446,2024/1/17 17:08,2024/1/18 9:44,Assign seriousness,res2-000001,1
446,2024/1/18 9:44,2024/1/18 12:02,Create SW anomaly,res3-000001,1
446,2024/1/18 12:02,2024/1/18 14:32,Resolve SW anomaly,res4-000001,1
446,2024/1/18 14:32,2024/1/19 8:04,Require upgrade,res5-000001,1
446,2024/1/19 8:04,2024/1/19 8:57,Take in charge ticket,res6-000001,1
446,2024/1/19 8:57,2024/1/19 9:51,Resolve ticket,res9-000001,1
446,2024/1/19 15:46,2024/1/22 9:45,Closed,res10-000001,1
447,2024/1/17 8:13,2024/1/17 11:22,Assign seriousness,res2-000001,1
447,2024/1/17 11:22,2024/1/17 12:06,Create SW anomaly,res3-000001,1
447,2024/1/17 12:06,2024/1/17 13:43,Resolve SW anomaly,res4-000001,1
447,2024/1/17 13:43,2024/1/17 16:22,Require upgrade,res5-000001,1
447,2024/1/17 16:22,2024/1/18 9:34,Take in charge ticket,res6-000001,1
447,2024/1/18 12:02,2024/1/18 13:18,Resolve ticket,res9-000001,1
447,2024/1/19 10:15,2024/1/19 11:13,Closed,res10-000001,1
448,2024/1/17 17:46,2024/1/18 10:47,Insert ticket,res1-000001,1
448,2024/1/18 11:34,2024/1/18 14:12,Assign seriousness,res2-000001,1
448,2024/1/18 14:12,2024/1/18 16:24,Create SW anomaly,res3-000001,1
448,2024/1/19 8:22,2024/1/19 9:00,Resolve SW anomaly,res4-000001,1
448,2024/1/19 11:41,2024/1/19 14:13,Require upgrade,res5-000001,1
448,2024/1/19 14:13,2024/1/19 17:01,Take in charge ticket,res6-000001,1
448,2024/1/19 17:01,2024/1/22 10:01,Resolve ticket,res9-000001,1
448,2024/1/22 11:52,2024/1/22 13:53,Closed,res10-000001,1
449,2024/1/18 10:47,2024/1/18 13:16,Insert ticket,res1-000001,1
449,2024/1/18 14:12,2024/1/18 17:13,Assign seriousness,res2-000001,1
449,2024/1/18 17:13,2024/1/18 17:23,Create SW anomaly,res3-000001,1
449,2024/1/19 9:00,2024/1/19 9:27,Resolve SW anomaly,res4-000001,1
449,2024/1/19 14:13,2024/1/19 16:21,Require upgrade,res5-000001,1
449,2024/1/19 17:01,2024/1/22 8:44,Take in charge ticket,res6-000001,1
449,2024/1/22 10:01,2024/1/22 11:15,Resolve ticket,res9-000001,1
449,2024/1/22 13:53,2024/1/22 16:09,Closed,res10-000001,1
450,2024/1/18 9:44,2024/1/18 11:34,Assign seriousness,res2-000001,1
450,2024/1/18 12:02,2024/1/18 13:55,Create SW anomaly,res3-000001,1
450,2024/1/18 14:32,2024/1/19 8:22,Resolve SW anomaly,res4-000001,1
450,2024/1/19 8:22,2024/1/19 11:41,Require upgrade,res5-000001,1
450,2024/1/19 11:41,2024/1/19 13:30,Take in charge ticket,res6-000001,1
450,2024/1/19 13:30,2024/1/19 15:25,Resolve ticket,res9-000001,1
450,2024/1/22 9:45,2024/1/22 11:52,Closed,res10-000001,1
451,2024/1/18 13:16,2024/1/18 15:58,Insert ticket,res1-000001,1
451,2024/1/18 17:13,2024/1/19 8:46,Assign seriousness,res2-000001,1
451,2024/1/19 8:46,2024/1/19 10:01,Create SW anomaly,res3-000001,1
451,2024/1/19 10:01,2024/1/19 11:39,Resolve SW anomaly,res4-000001,1
451,2024/1/19 16:21,2024/1/19 17:32,Require upgrade,res5-000001,1
451,2024/1/22 8:44,2024/1/22 12:09,Take in charge ticket,res6-000001,1
451,2024/1/22 12:09,2024/1/22 14:03,Resolve ticket,res9-000001,1
451,2024/1/22 16:09,2024/1/22 17:57,Closed,res10-000001,1
452,2024/1/18 17:52,2024/1/19 10:02,Insert ticket,res1-000001,1
452,2024/1/19 10:02,2024/1/19 13:30,Assign seriousness,res2-000001,1
452,2024/1/19 13:30,2024/1/19 15:47,Create SW anomaly,res3-000001,1
452,2024/1/19 15:47,2024/1/22 8:02,Resolve SW anomaly,res4-000001,1
452,2024/1/22 8:02,2024/1/22 9:12,Require upgrade,res5-000001,1
452,2024/1/22 12:09,2024/1/22 14:53,Take in charge ticket,res6-000001,1
452,2024/1/22 14:53,2024/1/22 16:50,Resolve ticket,res9-000001,1
452,2024/1/22 17:57,2024/1/23 10:21,Closed,res10-000001,1
453,2024/1/19 10:02,2024/1/19 12:04,Insert ticket,res1-000001,1
453,2024/1/19 13:30,2024/1/19 14:33,Assign seriousness,res2-000001,1
453,2024/1/19 15:47,2024/1/19 16:48,Create SW anomaly,res3-000001,1
453,2024/1/22 8:02,2024/1/22 9:35,Resolve SW anomaly,res4-000001,1
453,2024/1/22 9:35,2024/1/22 12:54,Require upgrade,res5-000001,1
453,2024/1/22 14:53,2024/1/22 17:24,Take in charge ticket,res6-000001,1
453,2024/1/22 17:24,2024/1/23 8:50,Resolve ticket,res9-000001,1
453,2024/1/23 10:21,2024/1/23 12:24,Closed,res10-000001,1
454,2024/1/19 12:04,2024/1/19 13:52,Insert ticket,res1-000001,1
454,2024/1/19 14:33,2024/1/19 15:42,Assign seriousness,res2-000001,1
454,2024/1/19 16:48,2024/1/22 8:17,Create SW anomaly,res3-000001,1
454,2024/1/22 9:35,2024/1/22 11:30,Resolve SW anomaly,res4-000001,1
454,2024/1/22 13:02,2024/1/22 15:52,Require upgrade,res5-000001,1
454,2024/1/22 17:37,2024/1/23 11:13,Take in charge ticket,res6-000001,1
454,2024/1/23 11:23,2024/1/23 12:20,Resolve ticket,res9-000001,1
454,2024/1/23 13:06,2024/1/23 14:42,Closed,res10-000001,1
455,2024/1/19 13:52,2024/1/19 15:21,Insert ticket,res1-000001,1
455,2024/1/19 15:42,2024/1/22 8:55,Assign seriousness,res2-000001,1
455,2024/1/22 8:55,2024/1/22 8:59,Create SW anomaly,res3-000001,1
455,2024/1/22 11:30,2024/1/22 12:23,Resolve SW anomaly,res4-000001,1
455,2024/1/22 15:52,2024/1/22 17:24,Require upgrade,res5-000001,1
455,2024/1/23 11:13,2024/1/23 12:02,Take in charge ticket,res6-000001,1
455,2024/1/23 12:20,2024/1/23 14:51,Resolve ticket,res9-000001,1
455,2024/1/23 14:51,2024/1/23 17:14,Closed,res10-000001,1
456,2024/1/19 17:54,2024/1/22 8:31,Insert ticket,res1-000001,1
456,2024/1/22 8:55,2024/1/22 11:05,Assign seriousness,res2-000001,1
456,2024/1/22 12:54,2024/1/22 13:02,Require upgrade,res5-000001,1
456,2024/1/22 17:24,2024/1/22 17:37,Take in charge ticket,res6-000001,1
456,2024/1/23 8:50,2024/1/23 11:23,Resolve ticket,res9-000001,1
456,2024/1/23 12:24,2024/1/23 13:06,Closed,res10-000001,1
457,2024/1/22 8:31,2024/1/22 9:40,Insert ticket,res1-000001,1
457,2024/1/22 11:05,2024/1/22 13:10,Assign seriousness,res2-000001,1
457,2024/1/22 13:10,2024/1/22 13:27,Create SW anomaly,res3-000001,1
457,2024/1/22 13:27,2024/1/22 16:40,Resolve SW anomaly,res4-000001,1
457,2024/1/22 17:24,2024/1/23 9:12,Require upgrade,res5-000001,1
457,2024/1/23 12:02,2024/1/23 13:29,Take in charge ticket,res6-000001,1
457,2024/1/23 14:51,2024/1/23 16:14,Resolve ticket,res9-000001,1
457,2024/1/23 17:14,2024/1/24 10:18,Closed,res10-000001,1
458,2024/1/22 9:40,2024/1/22 11:31,Insert ticket,res1-000001,1
458,2024/1/22 13:10,2024/1/22 15:44,Assign seriousness,res2-000001,1
458,2024/1/22 15:44,2024/1/22 17:11,Create SW anomaly,res3-000001,1
458,2024/1/22 17:11,2024/1/22 17:51,Resolve SW anomaly,res4-000001,1
458,2024/1/23 9:12,2024/1/23 11:55,Require upgrade,res5-000001,1
458,2024/1/23 13:29,2024/1/23 14:53,Take in charge ticket,res6-000001,1
458,2024/1/23 16:14,2024/1/24 10:24,Resolve ticket,res9-000001,1
458,2024/1/24 10:24,2024/1/24 11:47,Closed,res10-000001,1
459,2024/1/22 11:31,2024/1/22 12:14,Insert ticket,res1-000001,1
459,2024/1/22 15:44,2024/1/22 15:59,Assign seriousness,res2-000001,1
459,2024/1/22 17:11,2024/1/23 8:39,Create SW anomaly,res3-000001,1
459,2024/1/23 8:39,2024/1/23 10:15,Resolve SW anomaly,res4-000001,1
459,2024/1/23 11:55,2024/1/23 15:12,Require upgrade,res5-000001,1
459,2024/1/23 15:12,2024/1/23 17:33,Take in charge ticket,res6-000001,1
459,2024/1/24 10:24,2024/1/24 12:43,Resolve ticket,res9-000001,1
459,2024/1/24 12:43,2024/1/24 15:32,Closed,res10-000001,1
460,2024/1/22 17:59,2024/1/23 10:25,Insert ticket,res1-000001,1
460,2024/1/23 10:25,2024/1/23 11:33,Assign seriousness,res2-000001,1
460,2024/1/23 11:33,2024/1/23 13:19,Create SW anomaly,res3-000001,1
460,2024/1/23 14:39,2024/1/23 16:42,Resolve SW anomaly,res4-000001,1
460,2024/1/23 17:34,2024/1/24 8:57,Require upgrade,res5-000001,1
460,2024/1/24 8:57,2024/1/24 10:37,Take in charge ticket,res6-000001,1
460,2024/1/24 16:28,2024/1/24 17:47,Resolve ticket,res9-000001,1
460,2024/1/25 9:49,2024/1/25 11:53,Closed,res10-000001,1
461,2024/1/23 8:00,2024/1/23 9:21,Assign seriousness,res2-000001,1
461,2024/1/23 9:21,2024/1/23 11:33,Create SW anomaly,res3-000001,1
461,2024/1/23 11:33,2024/1/23 14:39,Resolve SW anomaly,res4-000001,1
461,2024/1/23 15:12,2024/1/23 17:34,Require upgrade,res5-000001,1
461,2024/1/23 17:34,2024/1/24 8:39,Take in charge ticket,res6-000001,1
461,2024/1/24 12:43,2024/1/24 16:28,Resolve ticket,res9-000001,1
461,2024/1/24 16:28,2024/1/25 9:49,Closed,res10-000001,1
462,2024/1/23 10:25,2024/1/23 10:53,Insert ticket,res1-000001,1
462,2024/1/23 11:33,2024/1/23 14:07,Assign seriousness,res2-000001,1
462,2024/1/23 14:07,2024/1/23 15:29,Create SW anomaly,res3-000001,1
462,2024/1/23 16:42,2024/1/24 8:28,Resolve SW anomaly,res4-000001,1
462,2024/1/24 8:57,2024/1/24 10:32,Require upgrade,res5-000001,1
462,2024/1/24 10:37,2024/1/24 13:48,Take in charge ticket,res6-000001,1
462,2024/1/24 17:47,2024/1/25 9:05,Resolve ticket,res9-000001,1
462,2024/1/25 11:53,2024/1/25 13:35,Closed,res10-000001,1
463,2024/1/23 10:53,2024/1/23 13:13,Insert ticket,res1-000001,1
463,2024/1/23 14:07,2024/1/23 16:13,Assign seriousness,res2-000001,1
463,2024/1/23 16:13,2024/1/23 17:31,Create SW anomaly,res3-000001,1
463,2024/1/24 8:28,2024/1/24 10:01,Resolve SW anomaly,res4-000001,1
463,2024/1/24 10:32,2024/1/24 12:43,Require upgrade,res5-000001,1
463,2024/1/24 13:48,2024/1/24 17:26,Take in charge ticket,res6-000001,1
463,2024/1/25 9:05,2024/1/25 11:10,Resolve ticket,res9-000001,1
463,2024/1/25 13:35,2024/1/25 16:01,Closed,res10-000001,1
464,2024/1/24 8:00,2024/1/24 8:29,Insert ticket,res1-000001,1
464,2024/1/24 11:18,2024/1/24 14:35,Assign seriousness,res2-000001,1
464,2024/1/24 14:35,2024/1/24 16:38,Create SW anomaly,res3-000001,1
464,2024/1/24 16:38,2024/1/25 9:41,Resolve SW anomaly,res4-000001,1
464,2024/1/25 9:41,2024/1/25 11:34,Require upgrade,res5-000001,1
464,2024/1/25 11:34,2024/1/25 14:26,Take in charge ticket,res6-000001,1
464,2024/1/25 14:26,2024/1/25 15:19,Resolve ticket,res9-000001,1
464,2024/1/25 17:37,2024/1/26 9:54,Closed,res10-000001,1
465,2024/1/24 8:29,2024/1/24 10:02,Insert ticket,res1-000001,1
465,2024/1/24 14:35,2024/1/24 15:36,Assign seriousness,res2-000001,1
465,2024/1/24 16:38,2024/1/25 8:06,Create SW anomaly,res3-000001,1
465,2024/1/25 9:41,2024/1/25 10:29,Resolve SW anomaly,res4-000001,1
465,2024/1/25 11:34,2024/1/25 12:08,Require upgrade,res5-000001,1
465,2024/1/25 14:26,2024/1/25 16:54,Take in charge ticket,res6-000001,1
465,2024/1/25 16:54,2024/1/26 9:45,Resolve ticket,res9-000001,1
465,2024/1/26 9:54,2024/1/26 12:43,Closed,res10-000001,1
466,2024/1/24 10:02,2024/1/24 10:29,Insert ticket,res1-000001,1
466,2024/1/24 15:36,2024/1/24 17:37,Assign seriousness,res2-000001,1
466,2024/1/25 8:06,2024/1/25 10:42,Create SW anomaly,res3-000001,1
466,2024/1/25 10:42,2024/1/25 11:33,Resolve SW anomaly,res4-000001,1
466,2024/1/25 12:08,2024/1/25 14:46,Require upgrade,res5-000001,1
466,2024/1/25 16:54,2024/1/26 10:47,Take in charge ticket,res6-000001,1
466,2024/1/26 10:47,2024/1/26 14:04,Resolve ticket,res9-000001,1
466,2024/1/26 14:04,2024/1/26 17:15,Closed,res10-000001,1
467,2024/1/24 8:00,2024/1/24 11:18,Assign seriousness,res2-000001,1
467,2024/1/24 11:18,2024/1/24 12:25,Create SW anomaly,res3-000001,1
467,2024/1/24 12:43,2024/1/24 14:05,Require upgrade,res5-000001,1
467,2024/1/24 17:26,2024/1/25 8:34,Take in charge ticket,res6-000001,1
467,2024/1/25 11:10,2024/1/25 11:51,Resolve ticket,res9-000001,1
467,2024/1/25 16:01,2024/1/25 17:37,Closed,res10-000001,1
468,2024/1/25 8:00,2024/1/25 10:04,Insert ticket,res1-000001,1
468,2024/1/25 10:04,2024/1/25 13:59,Assign seriousness,res2-000001,1
468,2024/1/25 13:59,2024/1/25 15:16,Create SW anomaly,res3-000001,1
468,2024/1/25 15:16,2024/1/25 15:25,Resolve SW anomaly,res4-000001,1
468,2024/1/25 15:25,2024/1/25 15:37,Require upgrade,res5-000001,1
468,2024/1/26 10:47,2024/1/26 13:17,Take in charge ticket,res6-000001,1
468,2024/1/26 14:04,2024/1/26 15:18,Resolve ticket,res9-000001,1
468,2024/1/26 17:15,2024/1/29 8:19,Closed,res10-000001,1
469,2024/1/25 10:04,2024/1/25 11:20,Insert ticket,res1-000001,1
469,2024/1/25 13:59,2024/1/25 16:46,Assign seriousness,res2-000001,1
469,2024/1/25 16:46,2024/1/26 9:24,Create SW anomaly,res3-000001,1
469,2024/1/26 9:24,2024/1/26 11:26,Resolve SW anomaly,res4-000001,1
469,2024/1/26 11:26,2024/1/26 13:40,Require upgrade,res5-000001,1
469,2024/1/26 13:40,2024/1/26 13:55,Take in charge ticket,res6-000001,1
469,2024/1/26 15:18,2024/1/26 16:25,Resolve ticket,res9-000001,1
469,2024/1/29 8:19,2024/1/29 11:05,Closed,res10-000001,1
470,2024/1/25 11:20,2024/1/25 13:04,Insert ticket,res1-000001,1
470,2024/1/25 16:46,2024/1/25 17:56,Assign seriousness,res2-000001,1
470,2024/1/26 9:24,2024/1/26 13:09,Create SW anomaly,res3-000001,1
470,2024/1/26 13:09,2024/1/26 14:28,Resolve SW anomaly,res4-000001,1
